Site ID,Site Name,Longitude,Latitude
MSK001,MUARA SABAK,103.858,-1.12886
MSK002,PETROCHINA,103.722,-1.19603
MSK003,MUARA SABAK 2,103.795,-1.22175
MSK004,NIPAH PANJANG,104.192,-1.08283
MSK005,MENDAHARA,103.493,-1.28397
MSK006,RANTAU RASSAU,104.092,-1.17436
MSK007,KAMPUNG LAUT,103.805,-1.02806
MSK008,LAMBUR,103.981,-1.10011
MSK009,SADU,104.436,-1.31083
MSK010,RANTAU INDAH (DENDANG),103.946,-1.189
MSK011,SUNGAI TOMAN,103.428,-1.23925
MSK012,SIMPANG KIRI,103.563,-1.25033
MSK013,SUNGAI LOKAN,104.336,-1.0516
MSK014,SIMBUR NAIK,104.029,-1.03636
MSK015,MENDAHARA ILIR,103.674,-0.958444
MSK016,LAMBUR LUAR,103.951,-1.00694
MSK017,PARIT CULUM,103.816,-1.24716
MSK018,PANDAN MAKMUR,103.699,-1.24404
MSK019,BERBAK,104.093,-1.26217
MSK020,MENDAHARA TENGAH,103.591,-1.01267
MSK021,PERTAMINA KETALING,103.94,-1.75112
MSK022,KOTO KANDIS,104.023,-1.13061
MSK023,GERAGAI,103.733,-1.29158
MSK024,SIMPANG ABADI,103.414,-1.19537
MSK025,RANTAU JAYA,104.139,-1.13831
MSK026,TELUK MAJELIS,103.805,-1.06014
MSK027,PEMUSIRAN,104.12,-1.05176
MSK028,BUNGA TANJUNG NIPAH,104.156,-1.09317
MSK029,PANDAN SEJAHTERA,103.671,-1.20764
MSK030,SIAU DALAM,103.917,-1.10292
MSK031,SIDOMUKTI DENDANG,103.887,-1.21539
MSK032,SUNGAI JAMBAT,104.367,-1.12321
MSK033,PEMDA TANJABTIM,103.791,-1.20367
MSK036,TELAGO LIMO,104.142,-1.25158
MSK037,KUALA LAGAN,103.754,-1.02389
MSK038,BANDARJAYA RANTAU RASAU,104.069,-1.19971
MSK040,SINGKIP SABAK,103.846,-1.13491
MSK041,LAGAN TENGAH,103.717,-1.09241
MSK043,KOMP PERUM DPRD-SABAK,103.823,-1.2242
MSK044,PARIT CULUM II,103.759,-1.26979
MSK047,SMA N 2 SABAK,103.877,-1.1194
MSK048,CATUR RAHAYU,103.863,-1.26991
MSK049,LAGAN ULU,103.726,-1.18399
MSK051,DESA RANTAU KARYAN,103.706,-1.31106
MSK053,DESA TERJUN JAYA,103.392,-1.13402
MSK055,C_MSK055MB1_DMT_SungaiJerukNipahPanjang,104.223,-1.12067
MSK057,DesaRantauMakmur,104.108,-1.22961
MSK066,Sinar Wajo,103.52,-1.14997
MTB001,STO MUARA TEBO,102.441,-1.479
MTB002,RIMBO BUJANG,102.107,-1.30911
MTB003,PEMDA MUARA TEBO,102.358,-1.46908
MTB004,SUNGAI BENGKAL,102.723,-1.54639
MTB006,MUARA KILIS,102.589,-1.46419
MTB008,PULAU TEMIANG,102.247,-1.24767
MTB009,SUMAY,102.418,-1.38072
MTB010,RIMBO BUJANG 2,102.156,-1.23778
MTB011,KANDANG,102.522,-1.44178
MTB012,TENGAH ILIR,102.652,-1.50447
MTB013,TEBO ILIR,102.799,-1.58911
MTB014,MUARA TABIR,102.527,-1.69375
MTB015,VII KOTO ULU,102.018,-1.1605
MTB016,RIMBO ILIR,102.237,-1.44664
MTB017,RIMBO ULU,102.024,-1.2985
MTB018,VII KOTO ILIR,102.129,-1.15872
MTB019,BUGOREJO,102.409,-1.46375
MTB020,SERAI SERUMPUN,102.334,-1.25158
MTB021,RIMBO BUJANG III,102.134,-1.26858
MTB022,RIMBO ULU 2,102.061,-1.26394
MTB023,SEMABU,102.471,-1.44419
MTB024,TELUK LANGKAP,102.437,-1.41819
MTB025,GIRI WINANGUN,102.243,-1.35339
MTB026,TELUK KASAI,102.308,-1.30289
MTB027,SUMBER AGUNG TEBO,102.293,-1.38275
MTB028,TEGAL ARUM,102.187,-1.30169
MTB029,SIDORUKUN,101.971,-1.27356
MTB030,SUKAMAJU JAMBI,102.002,-1.33714
MTB031,TELUK KUALI,102.176,-1.20472
MTB032,MENGUPEH,102.672,-1.46833
MTB033,RIMBO BUJANG 4,102.12,-1.29169
MTB034,WIROTHO AGUNG,102.091,-1.33289
MTB035,PKS RIMBO 2,102.166,-1.37744
MTB036,PEARL OIL,102.709,-1.43028
MTB037,PASAR MUARA TEBO,102.442,-1.48808
MTB038,TRANS SARI MULYA,102.337,-1.42625
MTB039,TIRTA KENCANA,102.143,-1.33114
MTB040,UNIT 11 RIMBO ULU,102.06,-1.22719
MTB041,SEI PANDAN,101.948,-1.32486
MTB042,PINTAS TUO,102.559,-1.65292
MTB043,BETUNG BEDARAH,102.663,-1.55733
MTB044,PT SATYA KISNA USAHA,102.614,-1.58522
MTB045,PENAMPOYAN,102.56,-1.47055
MTB046,PUCUK JAMBI,101.868,-1.09509
MTB047,SAPTA MULYA,102.098,-1.38611
MTB048,KOTO ULU,101.974,-1.15608
MTB049,LUBUK BENTENG,102.226,-1.20819
MTB050,TELUK KEMBANG JAMBU,102.311,-1.36406
MTB051,PUSKESMAS RIMBO,102.101,-1.31748
MTB052,JALAN PAHLAWAN,102.11,-1.30405
MTB053,TELUK RENDAH PASAR,102.77,-1.61374
MTB054,PATTIMURA BUJANG,102.097,-1.30222
MTB055,UNIT 9 TEBO,102.045,-1.31308
MTB056,TUGU REJO,102.449,-1.46866
MTB057,BALAI RAJO,102.145,-1.16874
MTB058,KM 3 TEBO,102.434,-1.4657
MTB059,RIMBO MULYO,102.059,-1.36716
MTB060,SIMPANG LOPON,102.631,-1.47153
MTB061,SEI PETAI,102.367,-1.38708
MTB062,SUNGAI JERNIH,102.566,-1.72586
MTB065,TABUN,102.07,-1.15815
MTB066,TEBO TENGAH,102.442,-1.49498
MTB067,TANAH GARO,102.671,-1.70894
MTB068,PINANG BELAI,102.369,-1.2906
MTB069,LUBUK MANDARSAH,102.718,-1.45034
MTB073,SUO SUO,102.508,-1.26625
MTB075,RIMBO ILIR 2,102.254,-1.42544
MTB076,RIMBOILIR 3,102.215,-1.46312
MTK001,STO MENTOK,105.167,-2.05397
MTK002,KELAPA,105.675,-1.87836
MTK003,JEBUS,105.504,-1.66586
MTK004,MENTOK II,105.181,-2.01647
MTK005,TEMPILANG,105.667,-2.10641
MTK006,JEBUS ASLI,105.453,-1.74189
MTK007,PARIT TIGA 2,105.478,-1.67877
MTK008,SIMPANG TERITIP,105.378,-1.923
MTK009,AIR BELO,105.224,-2.03942
MTK010,KACUNG,105.54,-1.86592
MTK011,DENDANG KELAPA,105.597,-1.86394
MTK012,AIR LIMAU,105.26,-1.99825
MTK013,MENTOK 3,105.164,-2.06603
MTK014,PELANGAS,105.462,-1.87722
MTK015,MENTOK 4,105.184,-2.06317
MTK016,SANGKU,105.689,-2.03244
MTK017,MAYANG,105.294,-1.9725
MTK018,TANJUNG NIUR,105.567,-2.08753
MTK019,JEBU DARAT,105.51,-1.56811
MTK020,PAIT JAYA,105.191,-2.04953
MTK022,TUGANG,105.478,-1.81047
MTK023,SIMPANG TIGA JEBUS,105.48,-1.75531
MTK024,RUKAM,105.602,-1.75611
MTK025,PENYAMPAK,105.647,-1.98797
MTK026,KAMPIT,105.604,-1.67528
MTK027,BERANG,105.412,-1.89142
MTK028,SIMPANG GONG,105.341,-1.93836
MTK029,PASAR JEBUS,105.507,-1.67044
MTK030,PUSUK,105.699,-1.79453
MTK031,CUPAT,105.601,-1.59116
MTK032,KUNDY,105.395,-2.12286
MTK037,PELABUHAN MENTOK,105.149,-1.99194
MTK038,AIR NYATOH,105.374,-1.83711
MTK039,AIR SAMAK,105.155,-2.04056
MTK040,BELO LAUT,105.237,-2.06333
MTK041,SEMULUT,105.66,-1.6631
MTK042,BINTET,105.853,-1.53167
MTK043,TIMAH PENGANAK,105.452,-1.59687
MTK044,TANJUNG KALIAN,105.13,-2.081
MTK045,MANCUNG,105.632,-1.91595
MTK046,TELUK LIMAU,105.594,-1.53514
MTK047,RAMBAT,105.264,-1.9071
MTK048,TANJUNG ULAR,105.134,-1.961
MTK049,PUPUT JEBUS,105.505,-1.65619
MTK050,DENDANG KACUNG,105.568,-1.86525
MTK051,TEMPILANG UTARA,105.67,-2.08008
MTK052,KETAP JEBUS,105.498,-1.67889
MTK053,SEKAR BIRU,105.515,-1.66278
MTK054,TANJUNG MUNTOK,105.16,-2.069
MTK056,BANGKA BARAT,105.739,-2.03265
MTK057,TUMBAK PETAR,105.534,-1.74908
MTK058,TERENTANG,105.497,-1.87079
MTK059,SIMPANG 3 MENTOK,105.154,-2.0567
MTK060,CEKDAUD MUNTOK,105.174,-2.06445
MTK061,SUNGAI BARU,105.18,-2.05519
MTK062,SUNGAI DAENG,105.172,-2.05314
MTK102,PABUAR JEBUS,105.404,-1.69808
MTK103,PESANTREN MIFTAHUL JANNAH,105.363,-1.92986
MTK104,AIR GANTANG,105.501,-1.64166
MTK105,RANGGI ASAM,105.512,-1.70021
MTK106,KELABAT PARITIGA,105.539,-1.60359
MTK109,KUNDI 2 TERITIP,105.399,-2.08814
MTK110,SIMPANG PEMDA MENTOK,105.209,-2.05245
MTK111,SIMPANG 3 MENTOK ATAS,105.152,-2.0488
MTK112,SIMPANG TERITIP 2,105.379,-1.89715
MTK113,DESA SIMPANG 3 KUNDI,105.383,-2.00567
MTK114,PUPUT BAWAH,105.508,-1.68274
MTK115,SUNGAI DAENG 2,105.178,-2.04669
MTK116,BELOLAUT 2,105.233,-2.03429
MTK120,Sungai Daeng 3,105.162,-2.04733
OKI002,BTN INDRALAYA,104.665,-3.23247
OKI003,CINTA MANIS,104.671,-3.43833
OKI004,TANJUNG RAJA,104.745,-3.32189
OKI005,PAGISORE KAYU AGUNG,104.794,-3.56517
OKI006,LOROK,104.568,-3.19164
OKI007,TUGU MULYO,104.886,-3.85841
OKI008,SRI MENANTI,104.803,-3.48606
OKI009,TANIA SELATAN,104.823,-3.62647
OKI010,MUARA KUANG,104.567,-3.66661
OKI011,STO KAYU AGUNG,104.83,-3.39267
OKI012,KAYUAGUNG 3,104.832,-3.38139
OKI013,TANJUNG RAJA 2,104.774,-3.34936
OKI014,SIMPANG INDRALAYA,104.651,-3.21006
OKI015,SIMPANG MUARA MERANJAT,104.679,-3.30614
OKI016,SIRAH PULAU PADANG,104.877,-3.27589
OKI017,PAYARAMAN,104.537,-3.41934
OKI018,PT SELAPAN JAYA,105.026,-3.83011
OKI019,CENGAL,105.429,-3.51886
OKI020,TANJUNG SETEKO,104.69,-3.16492
OKI021,LUBUK SEBERUK,104.903,-3.78178
OKI022,PEMATANG PANGGANG,105.109,-3.99886
OKI023,MUARA BURNAI 2,104.828,-3.74033
OKI024,PAMPANGAN,105.012,-3.2085
OKI025,PEDAMARAN,104.834,-3.48869
OKI026,TULUNG SELAPAN,105.312,-3.24472
OKI027,LEMPUING,104.987,-3.96256
OKI028,JEJAWI,104.858,-3.19717
OKI029,RANTAU ALAI,104.748,-3.42508
OKI030,BULUH CAWANG,104.831,-3.44517
OKI031,MUARA BURNAI I,104.82,-3.67792
OKI032,TEBING SULUH,104.938,-3.91125
OKI033,SURYAADI,105.045,-3.99081
OKI034,SRI KEMBANG,104.581,-3.39339
OKI035,TAMBANGAN RAMBANG,104.468,-3.54519
OKI036,TANJUNG BATU,104.618,-3.356
OKI037,AIR SUGIHAN,105.292,-2.57419
OKI038,RIDING,105.18,-3.17422
OKI040,SUKA CINTA,104.588,-3.58911
OKI041,DAPUK REJO,104.991,-3.92986
OKI042,CAHAYA MAJU,104.889,-3.90114
OKI043,SUNGAI PINANG,104.802,-3.36236
OKI044,TANJUNG LUBUK,104.712,-3.59281
OKI045,PEMULUTAN BARAT,104.737,-3.20203
OKI046,SIMPANG TIMBANGAN,104.657,-3.19989
OKI047,KANDIS,104.79,-3.41542
OKI048,TANJUNG SERANG,104.882,-3.34494
OKI049,TANJUNG LUBUK KOTA,104.757,-3.53178
OKI050,SWAKARSA,104.801,-3.53778
OKI051,TANJUNG SEJARO,104.685,-3.26569
OKI052,LUBUK KELIAT,104.594,-3.44316
OKI053,PEMULUTAN INDUK,104.76,-3.11281
OKI054,CAHYA TANI,104.886,-3.94444
OKI055,JUA JUA,104.83,-3.39803
OKI056,PANGKALAN SAKTI,105.262,-2.64631
OKI058,STO TANJUNG RAJA,104.774,-3.33764
OKI059,KUANG ANYAR,104.536,-3.74964
OKI060,PEMULUTAN SELATAN,104.76,-3.22414
OKI061,SUKA PINDAH,104.978,-3.08536
OKI062,LINGKIS,104.883,-3.16939
OKI063,RANTAU DURIAN,104.943,-3.68253
OKI064,PT SBA,105.298,-2.73572
OKI065,TUGU MULYO 2,104.885,-3.86338
OKI066,RANTAU PANJANG PALEMBANG,104.799,-3.29742
OKI067,KEBON CABE,105.55,-3.49922
OKI068,KAYU LABU,105.216,-3.59147
OKI069,PAYA BESAR,104.466,-3.42803
OKI070,KERINJING TANJUNG RAJA,104.726,-3.30961
OKI071,SUMBU SARI,105.009,-3.78072
OKI072,GADING RAJA,105.114,-3.57187
OKI073,SUNGAI JERUJU,105.616,-3.54653
OKI074,STO INDRALAYA,104.665,-3.23578
OKI075,TANJUNG PINANG,104.652,-3.33875
OKI076,SENURO,104.584,-3.34739
OKI077,PENANGGOAN DUREN,105.258,-3.16569
OKI078,KEMAN,104.955,-3.24958
OKI079,LEBUNG GAJAH,105.355,-3.21144
OKI080,TUGU JAYA,104.905,-3.8245
OKI081,SIALANG BARAT,104.861,-3.76861
OKI082,TANJUNGRAJA BARAT,104.755,-3.37704
OKI083,RAYA KAYU AGUNG,104.844,-3.35998
OKI084,MESUJI MAKMUR,104.933,-4.05944
OKI085,MATARAM JAYA,105.042,-3.78058
OKI086,SUKA SARI,105.001,-3.68986
OKI087,JEJAWI II,104.857,-3.22211
OKI088,AWAL TERUSAN,104.836,-3.29586
OKI089,PANGKALAN LAMPAM,105.093,-3.21094
OKI090,KANDIS OGAN ILIR,105.12,-3.86469
OKI091,TULUNG GELAM,105.325,-3.62008
OKI092,ROTAN MULYA,105.082,-3.75297
OKI093,KAMPUNG BARU MESUJI,104.776,-4.21339
OKI094,SUNGAI KETUPAK,105.656,-3.266
OKI095,SUNGAI LUMPUR,105.88,-3.42072
OKI096,PRATAMA MANDIRA,105.798,-4.04939
OKI097,PERUMAHAN MANDIRA,105.74,-4.09722
OKI098,C4 MESUJI,105.105,-3.80568
OKI099,ULAK JERMUN,104.884,-3.31194
OKI100,MULYA JAYA,105.049,-3.86456
OKI101,PERIGI,105.071,-3.12569
OKI102,SUNGAI BELIDA,104.936,-3.7983
OKI103,MAKARTI MULIA,105.098,-3.92591
OKI105,DESA BARAT,105.151,-3.2307
OKI106,BINA TANI,104.874,-4.10725
OKI107,TEBEDAK,104.51,-3.46067
OKI108,SUNGAI BUNGIN,105.151,-3.26292
OKI109,CAHAYA MAS,104.824,-4.12711
OKI110,RANTAU DURIAN 2,104.917,-3.65781
OKI111,RM PAGI SORE INDRALAYA,104.627,-3.20689
OKI112,TANJUNG DAYANG,104.698,-3.30633
OKI113,SERIGENI,104.861,-3.3465
OKI114,TANJUNG ALAI,104.832,-3.33136
OKI115,SUMBER HIDUP,105.075,-3.56449
OKI117,TANJUNG MAKMUR,105.169,-3.55602
OKI118,KALI DERAS,105.015,-4.07573
OKI119,SURYA ADI 2,105.01,-3.97911
OKI120,ULAK KEDONDONG,105.557,-3.42023
OKI121,SIDOMULYO OKI,105.269,-3.6277
OKI122,MARIBAYA OKI,105.133,-3.65507
OKI123,TEGALSARI MESUJI,104.958,-4.0118
OKI124,SURYA KARTA,104.988,-4.09323
OKI125,PASAR INDRALAYA,104.672,-3.24822
OKI127,INDRALAYA UTARA,104.615,-3.23186
OKI128,JAGA RAJA,104.748,-3.29528
OKI129,SEI RAMBUT,104.676,-3.13448
OKI130,TALANG PANGERAN,104.758,-3.18058
OKI131,ULAK KAPAL,104.703,-3.6262
OKI132,TELUK GELAM,104.793,-3.64173
OKI133,SUKA MESUJI,105.029,-3.74562
OKI135,SURYA MESUJI,104.986,-4.02223
OKI137,SUMBER DERAS,105.039,-4.0739
OKI138,SIDO BASUKI,105.078,-3.99984
OKI139,LORONG MAIMUN,104.816,-3.71023
OKI144,MUARA PENIMBUNG,104.699,-3.23412
OKI145,INDRALAYA SELATAN,104.645,-3.31844
OKI146,SUMBER BARU OKI,104.992,-3.83613
OKI147,MEKAR WANGI,105.084,-3.84541
OKI148,TUGU AGUNG,104.899,-3.8423
OKI149,LEMPUING JAYA,104.897,-3.80081
OKI150,KP3 TUGU MULYO,104.884,-3.87726
OKI151,SRI TANJUNG,104.593,-3.38078
OKI152,DESA SUKA JAYA,104.837,-3.38069
OKI153,SIDAKERSA,104.802,-3.39149
OKI154,PULAU GEMATUNG,104.732,-3.55419
OKI155,ULAK KEMANG,104.902,-3.24808
OKI157,MUKTISARI,104.956,-3.80089
OKI158,TEBING GERINTING,104.691,-3.2847
OKI159,PERUM KEDATON,104.838,-3.394
OKI160,TALANG DUKUN,104.819,-3.36979
OKI162,PADAMARAN DALAM,104.785,-3.44444
OKI163,SUNGAI PINANG 2,104.791,-3.34633
OKI164,LINTAS BALAI,104.757,-3.3232
OKI165,MINANG RAYA,104.836,-3.49709
OKI166,MUARA BARU,104.821,-3.41759
OKI168,SUKADARMA,104.865,-3.11875
OKI169,SUNGAI RAMBUTAN,104.701,-3.10819
OKI176,KERTAMUKTI OKI,105.08,-3.71086
OKI179,MULYA GUNA,104.81,-3.5967
OKI180,BAF KAYUAGUNG,104.827,-3.40253
OKI181,KOMPLEK YKP,104.823,-3.39072
OKI182,ASRAMA KODIM,104.825,-3.39788
OKI183,SERSAN JUPRI,104.833,-3.39208
OKI184,BABUSSALAM OKI,104.833,-3.38762
OKI186,POLRES OKI,104.825,-3.37911
OKI188,JUA JUA 2,104.835,-3.40142
OKI189,AKBID KAYU AGUNG,104.83,-3.39031
OKI190,SUKADANA OKI,104.838,-3.37445
OKI192,PALEM AGUNG OKI,104.846,-3.39472
OKI193,PERUMAHAN SERIBU OKI,104.855,-3.39487
OKI195,LETNAN SALEH OKI,104.827,-3.38432
OKI196,SIMPANG INDRALAYA 3,104.659,-3.21242
OKI199,PERING INDRALAYA,104.634,-3.21664
OKI200,SIMPANG INDRALAYA 2,104.653,-3.20389
OKI201,KM33 INDRALAYA,104.639,-3.20869
OKI204,SPF INDRALAYA,104.672,-3.19144
OKI206,TIMBANGAN INDRALAYA,104.648,-3.204
OKI208,SAKATIGA INDRALAYA,104.683,-3.25682
OKI211,SIMPANG PEMULUTAN,104.696,-3.14582
OKI214,INDRALAYA RAYA,104.639,-3.24489
OKI225,BUMIMAKMUR OKI,105.1,-3.67875
OKI226,SUDI MAMPIR,104.732,-3.23027
OKI227,KUANG DALAM,104.47,-3.69389
OKI228,PANCAWARNA PEDAMARAN TIMUR,105.158,-3.52827
OKI229,AIR RUMBAI,105.118,-3.15421
OKI235,SEGAYAM,104.54,-3.25786
OKI237,CENGAL UJUNG,104.823,-3.25524
OKI239,UJUNG TANJUNG SELAPAN,105.339,-3.2394
OKI240,WAHYUNI MANDIRA,105.759,-4.04921
OKI242,EMBACANG MESUJI RAYA,105.157,-3.71753
OKI243,SEJARO SAKTI,104.666,-3.26889
OKI244,TANJUNG RAJA BARAT,104.773,-3.3422
OKI250,KOTABARU,105.049,-4.118
OKI253,LEBUNG HITAM,105.284,-3.16153
OKI255,TULUNG SELAPAN 2,105.31,-3.25253
OKI256,SURYA ADI 3,105.034,-3.98757
OKI257,MUARA BATUN,104.844,-3.17481
OKI258,TANJUNG BATU PEDAMARAN,104.828,-3.46226
OKI263,PELABUHAN JETI OKIPP,105.254,-2.7731
OKI270,BERINGIN JAYA,104.873,-4.19024
OKI271,TANJUNG LUBUK 2,104.738,-3.50378
OKI273,OKIPP PABRIK,105.265,-2.752
OKI275,REKTORAT UNSRI,104.649,-3.21551
OKI276,TERMINAL UNSRI,104.649,-3.21955
OKI277,FAKULTAS MIPA UNSRI,104.646,-3.21907
OKI278,ASRAMA MAHASISWA UNSRI,104.657,-3.21996
OKI279,Tugumulyo 3,104.873,-3.86572
OKI281,Cinta Manis 2,104.665,-3.44472
OKI289,SIRAH PULAU PADANG 2,104.876,-3.28638
OKI290,Desa Tanjung Laga,104.726,-3.52149
OKI291,AIR HITAM OKI,104.855,-3.24645
OKI295,Tangga Takat,104.786,-2.98647
OKI298,DesaBaruRambutan,104.951,-3.05984
OKI299,C_OKI299MB1_TBG_PangkalanLampam2,105.139,-3.191
OKI311,C_OKI311MB1_DMT_PematangJaya,104.866,-4.07949
OKI312,C_OKI312MB1_DMT_MuktiKaryaOKI,104.959,-4.10897
OKI315,Desa Cahaya Maju 2,104.897,-3.92168
OKI316,Pole Fakultas Tekhnik 1 UNSRI,104.647,-3.21664
OKI317,Pole Fakultas Tekhnik 2 UNSRI,104.645,-3.21825
OKI318,Pole Fakultas Ekonomi UNSRI,104.651,-3.21751
OKI319,SuryaKarta2,104.979,-4.0676
OKI320,SumberMulyaMesuji,104.937,-4.03
OKI328,Sedyomulyo OKI,105.039,-3.6559
OKU001,STO BATURAJA,104.176,-4.12108
OKU003,BATURAJA 2,104.189,-4.11986
OKU005,MINANGA OGAN,104.195,-4.04847
OKU008,BALI PHOTO BATURAJA,104.165,-4.12664
OKU009,BATURAJA 3,104.203,-4.17028
OKU010,BATUMARTA,104.307,-4.14539
OKU015,PENINJAUAN,104.38,-3.873
OKU016,GUNUNG MERAKSA,104.123,-3.95178
OKU017,SIMPANG TIGA BATUMARTA,104.257,-4.22114
OKU022,BATURAJA BARAT,104.132,-4.10803
OKU026,SEMIDANG AJI,103.971,-4.08203
OKU032,SINGAPURA,104.053,-4.08497
OKU033,PENGADONAN,103.881,-4.05414
OKU034,KEDATON,104.463,-3.82975
OKU035,SOSOH BUAY RAYAP,104.125,-4.20342
OKU036,BUMI SARIDODADI,104.14,-4.40258
OKU037,LENGKITI,104.088,-4.32256
OKU045,LEKISREJO,104.29,-4.06258
OKU046,ULU OGAN,103.767,-4.10781
OKU047,Rep Ulu Ogan,103.765,-4.07614
OKU055,LUBUK BATANG,104.208,-4.0725
OKU057,UNIT 11 BATUMARTA,104.337,-4.00083
OKU059,STO BATURAJA RELOC,104.178,-4.12113
OKU066,KEPAYANG INDAH,104.27,-4.01233
OKU072,SINAR PENINJAUAN,104.406,-3.96022
OKU076,LUBUK RUKAM,104.339,-3.93789
OKU077,SIMANJUNTAK,104.172,-4.12535
OKU098,BATU PUTIH,104.133,-4.16514
OKU099,PERUM SRIWIJAYA,104.206,-4.11933
OKU100,TANGSI LONTAR,103.838,-4.06283
OKU101,BATUWINANGUN,104.288,-4.18478
OKU112,PERTAMINA TALISMAN,104.345,-3.81466
OKU114,PUSAR BATURAJA,104.146,-4.12603
OKU117,BANTAN BP PELIUNG,104.411,-4.24022
OKU118,BATUMARTA VII,104.352,-4.07875
OKU120,KARYA MUKTI,104.392,-3.93667
OKU121,TANJUNG KEMALA,104.172,-4.10659
OKU122,PADANG BINDU,103.932,-4.06461
OKU123,MARGABAKTI PENINJAUAN,104.361,-3.98697
OKU124,MARGAMULYA PENINJAUAN,104.44,-3.88642
OKU126,PANDAN DULANG,104.087,-4.09262
OKU127,KARANG ENDAH LENGKITI,104.114,-4.35641
OKU130,GEDUNG PAKUWON,104.01,-4.31008
OKU137,TEBING KAMPUNG,104.01,-4.0655
OKU139,SUKAJADI BATURAJA,104.167,-4.11484
OKU140,MITRA OGAN,104.36,-3.9017
OKU142,AIR KARANG,104.177,-4.12956
OKU143,SEPANCAR,104.226,-4.19417
OKU144,MERBAU,104.09,-3.96022
OKU145,BELATUNG,104.229,-4.02644
OKU146,KUNGKILAN,104.106,-4.24047
OKU147,LUBUK BANJAR,104.306,-4.03386
OKU150,PLAZA BATURAJA,104.169,-4.12438
OKU151,GUNA MAKMUR,104.055,-4.10699
OKU157,LUNGGAIAN,104.231,-3.95783
OKU158,MARTA JAYA,104.293,-4.13358
OKU166,SPARMAN BATURAJA,104.172,-4.11966
OKU167,SIMPANG LUBUK BATANG,104.221,-4.05297
OKU168,BATURAJA TIMUR,104.182,-4.14342
OKU175,SP7 MITRA KENCANA,104.361,-3.77542
OKU176,SP6 MITRA OGAN,104.309,-3.80864
OKU177,TENDEAN BATURAJA,104.161,-4.12019
OKU178,BURLIAN BATURAJA,104.156,-4.13232
OKU184,ISLAMIC BATURAJA,104.188,-4.13371
OKU188,HATTA BATURAJA,104.177,-4.11247
OKU189,PEBAGI BATURAJA,104.182,-4.12381
OKU190,AIR PAOH,104.186,-4.12674
OKU201,BURLIAN 2 BATURAJA,104.146,-4.10689
OKU219,KEMELAK BATURAJA,104.186,-4.16004
OKU220,GANI BATURAJA,104.17,-4.12948
OKU221,BATUKUNING BATURAJA,104.154,-4.09974
OKU222,KEMALARAJA BATURAJA,104.175,-4.117
OKU223,TANJUNG KEMALA 2,104.191,-4.09692
OKU224,SEKAR JAYA OKU,104.186,-4.1144
OKU229,SUKARAYA BATURAJA,104.201,-4.12418
OKU233,GRIYA SEBIMBING SEKUNDANG,104.203,-4.11058
OKU234,TANJUNG MAKMUR OKU,104.477,-3.90161
OKU235,DUSUN I BANDAR AGUNG,104.151,-3.94842
OKU236,TIHANG LINGKITI,104.059,-4.22446
OKU237,PURWODONO,104.318,-4.14161
OKU239,BATUMARTA 2,104.337,-4.13993
OKU240,SRIMULYA PENINJAUAN,104.405,-3.90595
OKU242,UNIVERSITAS BATURAJA,104.176,-4.14122
OKU245,Pasar Batumarta,103.918,-4.04775
OKU246,RS. Seon,104.16,-4.08008
PBI001,NEW BETUNG,104.222,-2.84383
PBI002,PANGKALAN BALAI,104.402,-2.89606
PBI003,SUMBAWA,104.539,-2.93272
PBI004,MARIANA,104.893,-2.94753
PBI005,SUKOMORO,104.64,-2.91642
PBI006,SUNGSANG,104.875,-2.37198
PBI007,TANJUNG BUNGA,104.746,-2.58889
PBI008,MAKARTI JAYA,104.971,-2.485
PBI009,MAINAN,104.575,-2.925
PBI010,TEBING ABANG,104.302,-2.97814
PBI011,LUBUK KARET,104.277,-2.84703
PBI012,LUBUK LANCANG,104.347,-2.85577
PBI013,BETUNG III,104.192,-2.80775
PBI014,GASING,104.741,-2.80353
PBI015,TELUK BETUNG RIMAU,104.329,-2.65614
PBI016,UPANG,104.962,-2.73753
PBI017,RAMBUTAN,104.91,-3.12892
PBI018,MUARA TELANG,104.826,-2.51772
PBI019,MARGOMULYO,105.167,-2.53514
PBI020,MUARA PADANG,105.128,-2.67011
PBI021,PULAU HARAPAN,104.515,-2.92467
PBI022,THALIB WALI,104.395,-2.88653
PBI023,AIR BATU,104.617,-2.91278
PBI024,KM 14,104.668,-2.91356
PBI025,LANGKAN,104.471,-2.92444
PBI027,BUMI SERDANG,104.272,-2.5075
PBI031,KARANG AGUNG ULU,104.215,-2.59436
PBI032,BENTAYAN,104.138,-2.41044
PBI033,DAYA UTAMA,105.11,-2.59147
PBI034,MUARA PADANG 2,105.072,-2.6985
PBI035,TANJUNG LAGO,104.71,-2.70733
PBI037,KTM TELANG,104.744,-2.64597
PBI038,SEJAGUNG,104.538,-3.02622
PBI039,SIDOMAKMUR,105.042,-2.83889
PBI040,CINTA MANIS BANYUASIN,105.002,-2.92572
PBI041,TELUK TENGGIRIK,105.094,-2.80139
PBI042,KARANG BARU,104.767,-2.54339
PBI043,TAJA MULYA,104.262,-2.93306
PBI044,TANJUNG LAUT,104.359,-2.79409
PBI045,PALDAS,104.171,-2.97746
PBI046,PURWA AGUNG,104.532,-2.30372
PBI047,SUKOMORO UTARA,104.607,-2.87739
PBI049,SERASI SUKAJADI,104.678,-2.91206
PBI050,LUBUK SAUNG,104.396,-2.95068
PBI051,PUSKESMAS SEI PINANG,104.838,-3.03995
